Site ID,Program Code,Program Name,Address 1,Address 2,Zipcode,Program Type,Enrollment,Daily Start Time,Length of Pre-K Day,Early Drop-Off Available,Late Pick-Up Available,Meals,Playspace,Dual Language,Collaborative Teachers - Survey Percent Positive,Supportive Environment - Survey Percent Positive,Effective School Leadership - Survey Percent Positive,Strong Family-Community Ties - Survey Percent Positive,Trust - Survey Percent Positive,Survey - Number of Guardian Responses,Survey - Guardian Response Rate,CLASS Most Recent Assessment Year,CLASS Emotional Support Score,CLASS Emotional Support Rating,CLASS Classroom Organization Score,CLASS Classroom Organization Rating,CLASS Instructional Support Score,CLASS Instructional Support Rating,ECERS Most Recent Assessment Year,ECERS Observation Average Score,ECERS Observation Average Rating,ECERS Language Reasoning Score,ECERS Language Reasoning Rating,ECERS Interaction Score,ECERS Interaction Rating,ECERS Activities Score,ECERS Activities Rating,ECERS Personal Care Routines Score,ECERS Personal Care Routines Rating,ECERS Space and Furnishings Score,ECERS Space and Furnishings Rating,ECERS Program Structure Score,ECERS Program Structure Rating,Total.ECERS,Quality Review - Date of Review,Quality Review - How well do teachers work with each other?
QAER,24QAER,Sacred Heart Catholic Academy,84-05 78 Avenue,"Glendale, NY 11385",11385,NYCEEC,54,8:00 AM,Full day,Yes,Yes,Lunch / Snack(s),Please contact site for more information,,,93%,88%,92%,93%,36,68,2017-18 School Year,6.6,4,6.1,4,3.7,3,2016-17 School Year,4.3,3,6.5,4,4.2,3,4.9,3,2.3,3,4.5,3,3,2,50.7,,
QAES,24QAES,St. Adalbert's Catholic Academy,52-17 83 Street,"Elmhurst, NY 11373",11373,NYCEEC,36,8:00 AM,Full day,Yes,Yes,Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,,100%,97%,91%,98%,28,82,2017-18 School Year,6.9,4,7,4,2.8,2,2016-17 School Year,4.6,3,5.3,4,5.6,4,5.4,4,3.7,3,3.9,3,3.3,2,54.8,,
QAFZ,24QAFZ,St. Leo Catholic Academy,104-19 49 Avenue,"Corona, NY 11368",11368,NYCEEC,39,8:30 AM,Full day,No,Yes,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,,97%,93%,96%,96%,17,45,2017-18 School Year,7,4,6.8,4,2.5,2,2016-17 School Year,4,3,5.5,4,4.4,3,4.6,3,2.8,3,3.5,3,3.3,2,49.1,,
QAGR,24QAGR,Saint Stanislaus Kostka School,61-17 Grand Avenue,"MASPETH, NY 11378",11378,NYCEEC,43,8:00 AM,Full day,Yes,Yes,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,,99%,98%,95%,97%,39,95,2017-18 School Year,7,4,6.9,4,3.4,3,2015-16 School Year,6,4,6.3,4,6.4,4,6.4,4,4,4,6.1,4,7,4,70.2,,
QAGW,24QAGW,Sesame Sprout,95-15 Horace Harding Expressway,"Queens, NY 11368",11368,NYCEEC,60,8:00 AM,Full day,Yes,Yes,Lunch / Snack(s),Outdoor (offsite) playspace,,,92%,94%,95%,97%,48,81,2015-16 School Year,6.7,4,6.7,4,2.7,2,2016-17 School Year,4,3,5,4,5.8,4,5,4,2,2,2.9,1,3.3,2,48,,
QAKQ,24QAKQ,Denizko DCC,51-07 69 Street,"Queens, NY 11377",11377,NYCEEC,21,8:00 AM,Full day,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,,100%,86%,86%,96%,8,40,2017-18 School Year,6.8,4,7,4,2.3,2,2015-16 School Year,4.6,3,4.8,3,4.4,3,6,4,2.8,3,4.5,3,4.3,3,53.4,,
QAKT,24QAKT,My Little Footprints Daycare Corp.,100-05 39 Avenue,"Queens, NY 11368",11368,NYCEEC,18,8:30 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,,100%,100%,94%,100%,7,39,2017-18 School Year,6.5,4,6.5,4,1.8,1,2016-17 School Year,4.2,3,5.5,4,6.4,4,4.1,3,2,2,3.8,3,4.3,3,52.3,,
QALW,24QALW,Peek-A-Boo! Learning Center,75-02 51st Avenue,"Queens, NY 11373",11373,NYCEEC,28,8:00 AM,Full day,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,,91%,95%,90%,92%,11,42,2017-18 School Year,6.3,4,6.2,4,1.8,1,2015-16 School Year,3.6,3,4.5,3,4.6,3,3.8,3,1.8,2,3.5,3,3.8,3,45.6,,
QAMO,24QAMO,Greater Ridgewood Youth Council,5903 Summerfield Street,"Queens, NY 11385",11385,NYCEEC,33,8:15 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,,100%,99%,96%,100%,16,52,2016-17 School Year,6.8,4,6.6,4,2.6,2,2017-18 School Year,5.1,4,6,4,6.4,4,5.3,4,4,4,4.1,3,5.3,4,63.2,,
QANR,24QANR,Malcolm X Day Care,111-12 Northern Boulevard,"Queens, NY 11368",11368,NYCEEC,47,8:00 AM,Full day,No,No,Breakfast / Lunch / Snack(s),Indoor/Outdoor (onsite) playspace,,,,,,,,,2017-18 School Year,6,4,5.2,3,2.2,2,2016-17 School Year,4.6,3,5.5,4,6.6,4,4.9,3,2.7,3,4.9,3,3.3,2,54.5,,
QANU,24QANU,Happy Dragon of New York,8602 57 Avenue,"Queens, NY 11373",11373,NYCEEC,28,8:30 AM,Full day,No,Yes,Breakfast / Lunch,Outdoor (offsite) playspace,,,100%,96%,93%,99%,20,74,2017-18 School Year,6.8,4,6.7,4,2.1,2,2016-17 School Year,4.8,3,6.3,4,6.2,4,5.8,4,2.7,3,4.1,3,3.3,2,56.2,,
QAPD,24QAPD,NY LEAGUE FOREST HILLS WEST,6325 Dry Harbor Road,"Queens, NY 11379",11379,NYCEEC,16,8:30 AM,Full day,No,No,Please contact program directly for details,Indoor/Outdoor (onsite) playspace,,,,,,,,,2017-18 School Year,6.4,4,5.9,3,3.8,3,2015-16 School Year,4.8,3,5.5,4,6.6,4,4.8,3,3.7,3,4,3,5.3,4,58.7,,
QARX,24QARX,Redeemer Lutheran School,6926 Cooper Avenue,"Queens, NY 11385",11385,NYCEEC,33,8:15 AM,Full day,Yes,Yes,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,,100%,98%,97%,100%,11,34,2017-18 School Year,6.9,4,6.6,4,2.1,2,2016-17 School Year,3.6,3,4.5,3,4,3,4.1,3,2,2,3.6,3,3.5,3,45.3,,
QASB,24QASB,My Little Footprints Daycare Corp.,104-19 39 Avenue,"Queens, NY 11368",11368,NYCEEC,33,8:30 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (offsite) playspace,,,100%,100%,98%,98%,8,24,2017-18 School Year,6.9,4,6.9,4,2.9,2,2016-17 School Year,4.4,3,7,4,6.4,4,5,4,3,3,3.3,2,1.7,1,51.8,,
QAST,24QAST,"ABC Preschool & Kindergarten Center, Corp",66-20 Laurel Hill Boulevard,"Queens, NY 11377",11377,NYCEEC,82,8:30 AM,Full day,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,,98%,95%,94%,100%,54,71,2016-17 School Year,6.8,4,6.4,4,3,2,2017-18 School Year,3.5,3,4.5,3,4.2,3,3.7,3,2.5,3,3.5,3,2.7,1,43.6,,
QASU,24QASU,Child Center of NY 2,3410 108 Street,"Queens, NY 11368",11368,NYCEEC,72,9:00 AM,Full day,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,,100%,93%,89%,99%,20,28,2015-16 School Year,6.8,4,6.5,4,2.5,2,2017-18 School Year,4.4,3,5.5,4,6,4,4.5,3,3.5,3,3.5,3,4.3,3,54.7,,
QASV,24QASV,BWY preschool,77-14 Roosevelt Avenue,"Queens, NY 11372",11372,NYCEEC,130,8:00 AM,Full day,No,Yes,Breakfast / Lunch,Indoor,,,99%,99%,96%,99%,99,79,2017-18 School Year,6.5,4,6.6,4,2.6,2,2016-17 School Year,4.5,3,5.5,4,7,4,4.6,3,3.7,3,3.5,3,3.3,2,54.1,,
QASW,24QASW,"Children's Big Apple, inc.",3703 94 Street,"Queens, NY 11372",11372,NYCEEC,97,9:00 AM,Full day,No,No,Breakfast / Lunch,Outdoor (onsite) playspace,,,100%,98%,91%,97%,70,76,2015-16 School Year,6.9,4,7,4,3.2,2,2017-18 School Year,4.6,3,6.3,4,5.8,4,5.4,4,3.3,3,3.4,3,3.7,3,56.5,,
QASX,24QASX,"CHILDREN'S BIG APPLE, INC.",4126 Case Street,"Queens, NY 11373",11373,NYCEEC,19,9:00 AM,Full day,No,No,Breakfast / Lunch,Please contact site for more information,,,93%,95%,94%,98%,15,83,2017-18 School Year,6.7,4,6.9,4,2,2,2016-17 School Year,4.9,3,6.3,4,6,4,6,4,2.8,3,5.1,4,1.7,1,55.8,,
QATB,24QATB,JOHNSON'S ACADEMY LLC,9904 57 Avenue,"CORONA, NY 11368",11368,NYCEEC,19,8:00 AM,Full day,Yes,Yes,Breakfast/Lunch/Snack(s),Please contact site for more information,,,,,,,,,2016-17 School Year,6.3,4,5.9,3,2.3,2,2015-16 School Year,4,3,4.5,3,5.6,4,4.3,3,2.5,3,3.3,2,5,4,51.2,,
QATC,24QATC,"LITTLE FRIENDS SCHOOL ELMHURST, INC.",8503 Britton Avenue,"Queens, NY 11373",11373,NYCEEC,40,8:00 AM,Full day,Yes,Yes,Breakfast / Lunch / Snack(s),Outdoor (onsite) playspace,,,94%,94%,96%,94%,33,85,2017-18 School Year,6.5,4,6.3,4,1.9,1,2016-17 School Year,4.7,3,5.5,4,5.8,4,6.2,4,2.3,3,4.5,3,1.7,1,52.7,,
QATH,24QATH,MASPETH TOWN HALL PRESCHOOL,5337 72 Street,"Queens, NY 11378",11378,NYCEEC,40,8:30 AM,Full day,Contact Program,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,,100%,98%,93%,100%,34,89,2017-18 School Year,7,4,7,4,3,2,2015-16 School Year,5,4,6.3,4,5.6,4,5.3,4,2.5,3,4.8,3,6.3,4,61.8,,
QATL,24QATL,Rainbow Christian Preschool,7201 43 Avenue,"Queens, NY 11377",11377,NYCEEC,76,8:00 AM,Full day,Yes,Yes,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,,99%,98%,95%,97%,34,47,2016-17 School Year,6.7,4,6.6,4,2.6,2,2015-16 School Year,5.4,4,6.3,4,6.8,4,4.9,3,5.7,4,4.4,3,5.3,4,64.8,,
QATM,24QATM,Star America Preschool,80-07 Broadway,"Queens, NY 11373",11373,NYCEEC,80,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Outdoor (offsite) playspace,,,100%,97%,84%,97%,21,27,2015-16 School Year,6.8,4,6.7,4,2.8,2,2017-18 School Year,5.3,4,6.3,4,5.8,4,6,4,4.7,4,3.8,3,6,4,64.9,,
QAZW,24QAZW,LaGuardia Community College Preschool,3110 Thomson Avenue,"Queens, NY 11101",11101,NYCEEC,33,8:30 AM,Full day,Yes,Yes,N/A,Indoor/Outdoor (onsite) playspace,,,100%,97%,97%,98%,16,48,2017-18 School Year,7,4,6.7,4,3,2,2017-18 School Year,5,4,6.8,4,5.8,4,5.5,4,3.2,3,5,4,3.7,3,61,,
QBBN,24QBBN,Noah's Ark Progressive Learning Center,6248 Mt. Olivet Crescent,"Queens, NY 11379",11379,NYCEEC,49,8:00 AM,Full day,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,,96%,96%,100%,99%,26,53,2016-17 School Year,6.6,4,6.4,4,3.1,2,2017-18 School Year,4.4,3,5,4,6,4,5.1,4,3,3,3.3,2,4.5,3,54.3,,
QBCD,24QBCD,My Little Footprints Daycare Corp.,104-21 39 Avenue,"Queens, NY 11368",11368,NYCEEC,20,8:30 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (offsite) playspace,,,100%,100%,96%,98%,9,45,2017-18 School Year,6.9,4,7,4,3,2,2017-18 School Year,5.3,4,6,4,5.8,4,6,4,4,4,5.1,4,4.5,3,63.7,,
QBCS,24QBCS,"FUNDAY DAYCARE CENTER, INC.",47-05 104 STREET,"CORONA, NY 11368",11368,NYCEEC,61,8:20 AM,Full day,Yes,Yes,Breakfast / Lunch,Indoor/Outdoor (offsite) playspace,,,100%,98%,96%,100%,17,28,2016-17 School Year,6.4,4,5.6,3,2.4,2,2015-16 School Year,5.9,4,7,4,7,4,6.4,4,4,4,4.9,3,7,4,69.2,,
QBDB,24QBDB,"Queens Pointe Talent, INC.",90-02 QUEENS BOULEVARD,"ELMHURST, NY 11373",11373,NYCEEC,91,8:00 AM,Full day,Yes,Contact Program,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,,97%,85%,89%,95%,35,41,2017-18 School Year,6.9,4,6.7,4,3.1,2,2015-16 School Year,6,4,5.3,4,7,4,4.9,3,6.5,4,6.1,4,7,4,69.8,,
QBEC,24QBEC,Emilia's Kids,8403 57 Avenue,"ELMHURST, NY 11373",11373,NYCEEC,39,8:00 AM,Full day,Contact Program,Yes,Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,,100%,96%,86%,99%,13,34,2017-18 School Year,6.3,4,6.7,4,3.6,3,2016-17 School Year,3.6,3,4.8,3,4.6,3,4.2,3,1.8,2,3.3,2,2.8,1,42.1,,
QBEF,24QBEF,The Learning Tree,7415 Juniper Boulevard North,"Queens, NY 11379",11379,NYCEEC,36,8:00 AM,Full day,Yes,Yes,Breakfast / Lunch / Snack(s),Outdoor (onsite) playspace,,,96%,86%,84%,99%,11,31,2016-17 School Year,7,4,6.8,4,3.1,2,2015-16 School Year,5.2,4,6.3,4,7,4,5,4,5.2,4,3.5,3,5.8,4,65,,
QBEG,24QBEG,Magic Years Preschool and Nursery,90-20 55 Avenue,"Queens, NY 11373",11373,NYCEEC,54,8:40 AM,Full day,Yes,Yes,Breakfast / Lunch / Snack(s),Outdoor (offsite) playspace,,,100%,100%,95%,100%,35,66,2016-17 School Year,6.2,4,6.2,4,2.8,2,2017-18 School Year,4.8,3,5.5,4,5.4,4,5.7,4,2.8,3,4.9,3,3.5,3,56.6,,
QBEH,24QBEH,My Little Footprints Daycare Corp.,10003 39 Avenue,"Queens, NY 11368",11368,NYCEEC,36,8:30 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,,100%,98%,96%,100%,13,36,2017-18 School Year,6.8,4,6.6,4,2.7,2,2015-16 School Year,6.4,4,6.3,4,7,4,7,4,5.7,4,5.9,4,7,4,73.3,,
QBEK,24QBEK,YMCA of Greater NY- Ridgewood Y,6902 64 Street,"Queens, NY 11385",11385,NYCEEC,34,8:30 AM,Full day,Yes,Yes,Breakfast / Lunch,Indoor/Outdoor (offsite) playspace,,,100%,99%,96%,99%,25,76,2017-18 School Year,6.1,4,6,4,3.5,3,2016-17 School Year,4.4,3,5.5,4,6.2,4,4.4,3,3.2,3,4.8,3,1.7,1,51.2,,
QBEX,24QBEX,"Towers Play-N-Learn, Inc.",60-10A 47 Avenue,"Queens, NY 11377",11377,NYCEEC,16,8:15 AM,Full day,Yes,Yes,Breakfast / Lunch,Please contact site for more information,,,100%,100%,99%,100%,9,60,N/A,,,,,,,2017-18 School Year,5.2,4,6.3,4,6,4,6.5,4,2.8,3,4.3,3,5.3,4,62.4,,
QBGL,24QBGL,"Star Paradise, Inc.",8655 Broadway,"Queens, NY 11373",11373,NYCEEC,40,8:30 AM,Full day,Yes,Yes,Breakfast/Lunch,Outdoor (onsite) playspace,,,100%,100%,100%,100%,37,93,2017-18 School Year,6.8,4,6.6,4,2.3,2,2016-17 School Year,4.9,3,6.3,4,6.4,4,4.1,3,3.7,3,4.4,3,6.5,4,60.3,,
QBGP,24QBGP,Moving Up Children Center,4069 94 Street,"Queens, NY 11373",11373,NYCEEC,90,8:30 AM,Full day,Yes,Yes,N/A,Outdoor (offsite) playspace,,,96%,95%,95%,98%,40,47,2017-18 School Year,6.8,4,6.8,4,2.8,2,2016-17 School Year,5.1,4,7,4,6.6,4,5.3,4,4.8,4,4.1,3,2.7,1,59.6,,
QBIH,24QBIH,My Little Footprints Daycare Corp.,100-09 39 Avenue,"Queens, NY 11368",11368,NYCEEC,36,8:30 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,,93%,91%,96%,98%,15,42,2017-18 School Year,6.9,4,6.9,4,2.5,2,2017-18 School Year,5.7,4,6,4,5.8,4,6.2,4,4.5,4,5.9,4,5,4,67.1,,
QBJC,24QBJC,Maroos Preschool,4502 82 Street,"Queens, NY 11373",11373,NYCEEC,20,8:20 AM,Full day,No,No,Breakfast / Lunch / Snack(s),Please contact site for more information,,,94%,94%,96%,99%,17,94,2016-17 School Year,6.7,4,6.8,4,3.1,2,2017-18 School Year,5.4,4,6,4,7,4,5.6,4,3.7,3,5,4,6,4,65.7,,
QBLR,24QBLR,Play and Learn Day Care Center,66-06 70th Street,"Queens, NY 11379",11379,NYCEEC,20,8:00 AM,Full day,Yes,Yes,Breakfast/Lunch,Indoor/Outdoor (offsite) playspace,,,100%,91%,90%,93%,13,68,2017-18 School Year,6.8,4,6.4,4,3.7,3,2015-16 School Year,5.1,4,6,4,6.2,4,5.5,4,2.5,3,5.3,4,5.7,4,63.3,,
QBNP,24QBNP,Corona Friends,109-17 46 Avenue,"Corona, NY 11368",11368,NYCEEC,55,8:30 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Outdoor (offsite) playspace,,,100%,85%,87%,95%,18,35,2017-18 School Year,6.7,4,6.4,4,3,2,2016-17 School Year,4.6,3,5.5,4,6.6,4,4.8,3,3.2,3,4.5,3,3.5,3,55.7,,
QBNR,24QBNR,Noah's Ark Preparatory III Inc.,104-18 42nd Avenue,"Corona, NY 11368",11368,NYCEEC,76,8:00 AM,Full day,No,No,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace/Outdoor (offsite) playspace,,,94%,95%,93%,94%,71,93,2017-18 School Year,6,4,5.5,3,3.3,3,2016-17 School Year,5.1,4,6.3,4,6.6,4,5.6,4,3.2,3,3.9,3,6.3,4,63,,
QBNS,24QBNS,GRYC Little Stars at Fairview,776 Fairview Avenue,"Ridgewood, NY 11385",11385,NYCEEC,37,8:15 AM,Full day,No,No,Breakfast / Lunch / Snack(s),Please contact site for more information,,,100%,97%,93%,95%,25,71,2017-18 School Year,7,4,7,4,2.9,2,2016-17 School Year,4.8,3,5.5,4,6,4,4.7,3,4.2,4,4.1,3,5,4,59.3,,
QBOQ,24QBOQ,Precious Moments,61-30 Grand Avenue,"Queens, NY 11378",11378,NYCEEC,12,N/A,Half day,Yes,Yes,Snack(s),Indoor/Outdoor (onsite) playspace,,,,,,,,,2017-18 School Year,4.9,2,4.8,2,2,2,2016-17 School Year,4.9,3,5.3,4,5.6,4,5.6,4,2.8,3,4.3,3,5.7,4,59.2,,
QBOY,24QBOY,Kidz Village Preschool,82-02 Grand Avenue,"Queens, NY 11373",11373,NYCEEC,13,8:30 AM,Half day,Yes,Yes,Breakfast/Lunch/Snack(s),Please contact site for more information,,,100%,100%,100%,100%,7,54,N/A,,,,,,,2017-18 School Year,5,4,6.3,4,5.4,4,6.2,4,2.6,3,5.1,4,2.7,1,57.3,,
QAFY,25QAFY,Saint Kevin Catholic Academy,4550 195 Street,"Queens, NY 11358",11358,NYCEEC,84,8:30 AM,Full day,Yes,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,,89%,88%,96%,98%,28,35,2016-17 School Year,6.8,4,6.6,4,2.8,2,2015-16 School Year,4.7,3,6,4,5.4,4,5.7,4,3.8,4,3.8,3,3.7,3,58.1,,
QAHB,25QAHB,The Solomon Schechter School of Queens,76-16 Parsons Boulevard,"Fresh Meadows, NY 11366",11366,NYCEEC,28,8:00 AM,Full day,Yes,Yes,Contact program directly for details,Please contact site for more information,,,,,,,,,2017-18 School Year,6.9,4,6.5,4,3.6,3,2016-17 School Year,5.1,4,6.3,4,6.4,4,5.3,4,2.5,3,5,4,5.5,4,63.1,,
QAHH,25QAHH,"Stepping Stone Day School, Inc.",7740 Vleigh Place,"Queens, NY 11367",11367,NYCEEC,28,8:10 AM,Full day,Yes,Yes,Lunch / Snack(s),Indoor/Outdoor (offsite) playspace,,,100%,94%,89%,95%,8,30,2017-18 School Year,6.9,4,6.7,4,3.6,3,2015-16 School Year,3.5,3,5.5,4,4.6,3,3.9,3,1.3,1,2.8,1,4.3,3,43.9,,
QAIM,25QAIM,Yeshiva Of Central Queens,147-37 70 Road,"FLUSHING, NY 11367",11367,NYCEEC,40,9:00 AM,Full day,No,No,Breakfast / Lunch / Snack(s),Indoor/Outdoor (onsite) playspace,,,100%,97%,95%,99%,18,46,2016-17 School Year,6.3,4,6.5,4,3.2,2,2015-16 School Year,4.3,3,5,4,5,4,4.6,3,2,2,4.8,3,4.8,3,52.5,,
QAJR,25QAJR,YMCA OF GREATER NEW YORK - FLUSHING,13846 Northern Boulevard,"Queens, NY 11354",11354,NYCEEC,52,8:30 AM,Full day,Yes,Yes,N/A,Indoor/Outdoor (onsite) playspace,,,100%,99%,96%,100%,23,44,2015-16 School Year,6.8,4,6.8,4,3.2,2,2017-18 School Year,5.6,4,6.3,4,6.4,4,6.5,4,4,4,5.4,4,3.7,3,64.9,,
QAKV,25QAKV,Honeypot Day Care,140-22 Beech Avenue,"Queens, NY 11355",11355,NYCEEC,31,8:30 AM,Full day,Yes,Yes,Breakfast / Lunch / Snack(s),Outdoor (offsite) playspace,,,100%,100%,96%,100%,25,83,2017-18 School Year,6.8,4,6.6,4,2.8,2,2015-16 School Year,4,3,5.3,4,4.4,3,4.2,3,2.8,3,3.6,3,4.3,3,50.6,,
QAKY,25QAKY,Kissena Cherry Day Care,14026 Cherry Avenue,"Queens, NY 11355",11355,NYCEEC,63,8:30 AM,Full day,Yes,Yes,Breakfast / Lunch,Outdoor (offsite) playspace,,,99%,100%,98%,100%,54,87,2017-18 School Year,6.8,4,6.5,4,3.7,3,2015-16 School Year,4.5,3,5.5,4,5.4,4,4.3,3,4,4,4.1,3,4.5,3,56.3,,
QALA,25QALA,Rainbow Child Dev Center,13320 Avery Avenue,"Queens, NY 11355",11355,NYCEEC,71,8:30 AM,Full day,Yes,No,Breakfast / Lunch / Snack(s),Outdoor (onsite) playspace,,,100%,100%,99%,99%,42,66,2017-18 School Year,7,4,7,4,3.4,3,2015-16 School Year,4.7,3,6.3,4,5.8,4,4.8,3,2.7,3,3.9,3,6.7,4,58.9,,
QALC,25QALC,Little Sweet Angels Preschool,14627 Beech Avenue,"Queens, NY 11355",11355,NYCEEC,35,8:10 AM,Full day,No,Yes,Breakfast / Lunch / Snack(s),Outdoor (onsite) playspace,,,100%,96%,91%,97%,26,76,2017-18 School Year,5.9,3,5.6,3,2.3,2,2015-16 School Year,4.5,3,5.5,4,5.2,4,4.7,3,2.7,3,4.8,3,4.7,3,55.1,,
QASC,25QASC,Saint Mel Catholic Academy,154-24 26 Avenue,"FLUSHING, NY 11354",11354,NYCEEC,43,7:50 AM,Full day,Yes,Yes,Lunch / Snack(s),Indoor/Outdoor (onsite) playspace,,,100%,100%,97%,100%,12,29,2015-16 School Year,6.2,4,6.1,4,2.5,2,2017-18 School Year,3.6,3,5.3,4,5.6,4,3.6,3,1.8,2,3,2,2.7,1,44.6,,
QASG,25QASG,Positive Beginnings II,71-25 Main Street,"Queens, NY 11367",11367,NYCEEC,36,8:00 AM,Full day,Contact Program,Yes,Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,,100%,78%,91%,90%,9,26,2015-16 School Year,6.7,4,6.4,4,3.3,3,2016-17 School Year,4.6,3,6.3,4,6.8,4,4,3,3.2,3,4.6,3,4,3,56.5,,
QATQ,25QATQ,Better community Life DCC 2,133-16 Roosevelt Avenue,"Queens, NY 11354",11354,NYCEEC,20,9:00 AM,Full day,No,No,Breakfast / Lunch / Snack(s),Outdoor (onsite) playspace,,,100%,100%,85%,96%,8,42,2017-18 School Year,6.6,4,6.3,4,1.7,1,2015-16 School Year,4.9,3,4.8,3,7,4,5.1,4,3.2,3,4.8,3,5,4,58.8,,
QATT,25QATT,Preschool R Us,150-15 41 Avenue,"Queens, NY 11354",11354,NYCEEC,38,8:30 AM,Full day,Yes,Yes,Breakfast / Lunch,Outdoor (onsite) playspace,,,100%,99%,97%,100%,23,62,2017-18 School Year,6.7,4,6.4,4,2.7,2,2017-18 School Year,4.6,3,5.3,4,5.4,4,5.8,4,2.8,3,3.9,3,4.3,3,56.1,,
QATU,25QATU,EVBO Inc. D/B/A Jack & Jill Nursery School,4323 Colden Street,"Queens, NY 11355",11355,NYCEEC,72,9:00 AM,Full day,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,,93%,93%,93%,99%,29,43,2016-17 School Year,6.8,4,6.7,4,3.8,3,2015-16 School Year,4.9,3,5,4,5.8,4,4.6,3,4.7,4,4.4,3,5.7,4,60.1,,
QATV,25QATV,Happy Dragon Children's Learning Center Site 2,14330 Cherry Avenue,"Queens, NY 11355",11355,NYCEEC,26,8:30 AM,Full day,Contact Program,Yes,Breakfast/Lunch,Outdoor (onsite) playspace,,,100%,100%,99%,100%,21,84,2015-16 School Year,6.2,4,6.3,4,4.8,3,2017-18 School Year,4.4,3,4.8,3,5.4,4,5.3,4,3.7,3,3.5,3,3.7,3,53.8,,
QATX,25QATX,Immanuel Creative,16315 Oak Avenue,"Queens, NY 11358",11358,NYCEEC,29,8:30 AM,Full day,Yes,Yes,Breakfast / Lunch / Snack(s),Indoor/Outdoor (onsite) playspace,,,100%,100%,88%,100%,9,35,2015-16 School Year,6.3,4,6.3,4,3.7,3,2017-18 School Year,3.3,2,4.5,3,3,2,4.6,3,2,2,2.9,1,1.7,1,36,,
QATY,25QATY,INTERNATIONAL NURSERY SCHOOL,171-39 Northern Boulevard,"Queens, NY 11358",11358,NYCEEC,21,9:00 AM,Full day,Yes,Yes,Breakfast / Lunch / Snack(s),Indoor/Outdoor (onsite) playspace,,,100%,86%,86%,93%,8,38,2017-18 School Year,6.6,4,6.1,4,3,2,2015-16 School Year,5,4,5.3,4,7,4,5.3,4,3,3,3.9,3,7,4,62.5,,
QATZ,25QATZ,"Judi's Nursery, Inc.",15005 70 Road,"Queens, NY 11367",11367,NYCEEC,60,8:30 AM,Full day,Yes,Yes,Breakfast / Lunch / Snack(s),Indoor/Outdoor (onsite) playspace,,,98%,93%,94%,96%,42,70,2017-18 School Year,6.9,4,6.7,4,3.8,3,2016-17 School Year,4.6,3,5.5,4,5.4,4,5,4,2.2,2,4.5,3,5.5,4,56.7,,
QAUA,25QAUA,KON WAH DAY SCHOOL,13527 38 Avenue,"Queens, NY 11354",11354,NYCEEC,89,8:30 AM,Full day,Contact Program,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,,99%,88%,92%,98%,29,39,2017-18 School Year,6.7,4,6.6,4,2,2,2015-16 School Year,4.5,3,4.8,3,6.2,4,4.6,3,3,3,4.3,3,4.7,3,54.1,,
QAUB,25QAUB,"NEW MILESTONE, INC.",15813 72 Avenue,"Queens, NY 11365",11365,NYCEEC,21,8:10 AM,Full day,Yes,Yes,Breakfast/Lunch,Outdoor (onsite) playspace,,,,,,,,,2017-18 School Year,6.9,4,6.7,4,3.4,3,2015-16 School Year,4.4,3,5.5,4,5.4,4,4.5,3,3.3,3,4.1,3,3.7,3,53.9,,
